SubjectID,SubjectName,SubjectDescription,Name,NumericCode,CourseCode,Description,Prerequisite,Antirequisite,Corequisite,OneWayExclusion,CrossListed
209,Pharmacology and Therapeutics,,Honours Pharmacology Research Project,598D1,PHAR,Supervised Honours Research Project in Pharmacology. Students are expected to obtain hands-on research experience in their supervisor's laboratory. They are also required to submit a written report in the form of a scientific manuscript and present a ten minute seminar.,,Only open to U3 students accepted in the BSc. Honours Pharmacology. Requires Departmental approval.,,,
206,Parasitology,,Special Topics in Parasitology,665,PARA,"This course designation will be used for special courses that staff, or visiting professors, may wish to provide when student interest warrants. Examples might include a laboratory techniques course, a mathematical modelling course or a special pharmacology seminar series.",,,,,
209,Pharmacology and Therapeutics,,Honours Pharmacology Research Project,598,PHAR,Supervised Honours Research Project in Pharmacology. Students are expected to obtain hands-on research experience in their supervisor's laboratory. They are also required to submit a written report in the form of a scientific manuscript and present a ten minute seminar.,,,,,
206,Parasitology,,Thesis Research,687,PARA,Independent research work under the direction of the Thesis Supervisor.,,,,,
206,Parasitology,,Thesis Research,688,PARA,Independent research work under the direction of the Thesis Supervisor.,,,,,
206,Parasitology,,Thesis Research,689,PARA,Independent research work under the direction of the Thesis Supervisor.,,,,,
206,Parasitology,,Thesis Research,690,PARA,Thesis research.,,,,,
206,Parasitology,,Thesis Research,691,PARA,Thesis research.,,"Restricted to students registered in the M.Sc. in Parasitology, Environment option.",,,
206,Parasitology,,PhD Comprehensive Exam,701,PARA,Consists of a written proposal outlining the research planned and an oral examination.,,,,,
206,Parasitology,,Parasitology Ph.D. Seminar,711,PARA,A seminar series in which students present seminars covering topics in parasitology in areas relevant to their research interests. Attendance and participation are compulsory.,,,,,
206,Parasitology,,Parasitology Ph.D. Seminar,710,PARA,This first seminar is a review of the scientific literature in the topic area of the thesis research.,,,,,
208,Pathology,,Human Disease,300,PATH,"Provides a fundamental understanding of the diseases prevalent in North America, for upper level students in the biological sciences. Includes: general responses of cells and organ systems to injury; assessment of individual diseases by relating the causes, symptoms, diagnosis, treatment and prevention to the primary biological abnormalities in each disorder.",,,,,
208,Pathology,,Biochemical Pathology,607,PATH,"Immunopathogenesis of Human Disease: Lectures and seminars on immune-regulatory mechanisms (cellular/molecular), maintaining the balance between protection and pathology; pathogenesis of major infectious diseases with bacterial, viral and parasitic involvement (e.g. tuberculosis, AIDS, malaria) and classical immune disorders (e.g. asthma).",,Not open to students who have taken or are taking MIMM 607.,,,
208,Pathology,,Disease in Depth,504,PATH,"Mechanisms controlling the cellular life cycle in normal versus disease states such as cancer, infectious disease, cardiovascular, neurodegenerative, and immune disorders.",,,,,
208,Pathology,,Research Topics in Pathology,613,PATH,Review of research topics in pathology.,,,,,
208,Pathology,,Research Topics in Pathology,614,PATH,Review of research topics in pathology.,,,,,
208,Pathology,,Research Seminar,620,PATH,Seminar presentation to staff and students on the Master's research.,,,,,
208,Pathology,,Research Seminar,622,PATH,Seminar presentation to staff and students on the Master's research.,,,,,
208,Pathology,,Molecular Biology of Disease,652,PATH,Lectures and seminars dealing with concepts and current techniques in molecular biology applied to the study of human diseases with emphasis on cancer.,,,,,
208,Pathology,,M.Sc. Thesis Research Project,690,PATH,Independent work under the general direction of a full-time staff member on research leading to a comprehensive report.,,,,,
208,Pathology,,Reading and Conference,653,PATH,"Cytogenetics is the science and art of making and analyzing chromosome preparations. This course focuses on human chromosomes, although methodologies and principles apply broadly to other species as well. Basic facts and mysteries about chromosomes will be explained and discussed in the light of clinical examples.",,,,,
208,Pathology,,M.Sc. Thesis Research Project,691,PATH,Independent work under the general direction of a full-time staff member on research leading to a comprehensive report.,,,,,
